Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.414464784362005,6.446622696457914,6.382907969735801,6.431896209716797,493729600
2010-01-05,6.449628123940107,6.479381644029889,6.409054448902572,6.443016052246094,601904800
2010-01-06,6.443016537393572,6.46856277868648,6.333919753827397,6.340531826019287,552160000
2010-01-07,6.363973537415483,6.371487255475944,6.282826987429116,6.32880973815918,477131200
2010-01-08,6.320395339759796,6.371487824601399,6.28312889991774,6.370886325836182,447610800
2010-01-11,6.395531028835629,6.401542003921324,6.264795530855326,6.314685821533203,462229600
2010-01-12,6.2870345322721555,6.304466760171064,6.203784940266471,6.242855072021484,594459600
2010-01-13,6.247365219836971,6.339330340294661,6.1340607341188615,6.3309149742126465,605892000
2010-01-14,6.314684461310178,6.325203264177633,6.28192505541642,6.294247150421143,432894000
2010-01-15,6.339328567903183,6.35946533111232,6.187254534768165,6.18905782699585,594067600
2010-01-19,6.261188151026868,6.467359755095036,6.228429544768198,6.462851524353027,730007600
2010-01-20,6.458942551023435,6.478177262109791,6.296349754580746,6.363370895385742,612152800
2010-01-21,6.373892140451176,6.410858432380645,6.227527710128726,6.253374099731445,608154400
2010-01-22,6.2146043678042755,6.2362430730554,5.925483321439905,5.9432148933410645,881767600
2010-01-25,6.086274260524146,6.15209243870075,6.016548546840464,6.103104591369629,1065699600
2010-01-26,6.189658783103271,6.4228793560934285,6.0883762795602765,6.189358234405518,1867110000
2010-01-27,6.216707383224007,6.328809238977538,5.996710550965683,6.247663497924805,1722568400
2010-01-28,6.159006365742195,6.176136845505992,5.971768468388102,5.989500045776367,1173502400
2010-01-29,6.043295214434389,6.076955866248523,5.717808195642427,5.7722063064575195,1245952400
2010-02-01,5.7815224880028415,5.890619250277496,5.749364582060709,5.852450370788574,749876400
2010-02-02,5.88791671938414,5.900238818086442,5.811879483178748,5.88641357421875,698342400
2010-02-03,5.8656757066495295,6.016848522333935,5.843134950985115,5.987695693969727,615328000
2010-02-04,5.912559648340441,5.961848838453971,5.757480513410889,5.771906852722168,757652000
2010-02-05,5.7893400694955,5.8906226241695645,5.73584317682158,5.874392986297607,850306800
2010-02-08,5.881303233958261,5.947121795847802,5.8305113049135535,5.834117889404297,478270800
2010-02-09,5.903242575708974,5.935701034079736,5.853052144592458,5.8963303565979,632886800
2010-02-10,5.8873134298559675,5.908652789447505,5.838325595387867,5.864171981811523,370361600
2010-02-11,5.856959613263805,6.003323634292874,5.832315018729002,5.970864772796631,550345600
2010-02-12,5.954034447101114,6.060126142239282,5.875593235065994,6.0222578048706055,655468800
2010-02-16,6.069143956462695,6.121738795501044,6.056521307448189,6.113023281097412,543737600
2010-02-17,6.136763683346639,6.140370267876735,6.036682968969654,6.087475299835205,436396800
2010-02-18,6.059824617340831,6.127747825701358,6.038486460699521,6.09889554977417,422825200
2010-02-19,6.066739785971324,6.107012122341578,6.0441986254281055,6.061028957366943,415469600
2010-02-22,6.081163505040622,6.085971882932482,5.986492671691173,6.023458957672119,390563600
2010-02-23,6.0108370436022485,6.050809222678073,5.881904846891004,5.922477722167969,575094800
2010-02-24,5.957642304509527,6.05411646091606,5.9459209015597745,6.030674457550049,460566400
2010-02-25,5.932094965381716,6.096791650113292,5.917368479472261,6.0709452629089355,665126000
2010-02-26,6.0823645646511,6.166215634776305,6.070944116794351,6.149685859680176,507460800
2010-03-01,6.183649214561482,6.29635259423419,6.174633152846355,6.281025409698486,550093600
2010-03-02,6.309275382616517,6.336324368549187,6.2434568121648235,6.276817321777344,566546400
2010-03-03,6.279521524688211,6.307471754105124,6.249467454156765,6.2912421226501465,372052800
2010-03-04,6.289739605516185,6.3390279877619315,6.270203538546531,6.332716464996338,366041200
2010-03-05,6.459846990689096,6.602904981665259,6.450529979692463,6.580364227294922,899620400
2010-03-08,6.612220704000396,6.614624692345705,6.559325336337739,6.584270477294922,429889600
2010-03-09,6.561128229139083,6.762190482997872,6.548505585711459,6.702683448791504,920259200
2010-03-10,6.727029125976559,6.7766184669575535,6.708094955599568,6.757383346557617,596218000
2010-03-11,6.729431678454286,6.777216911315918,6.711699306677684,6.777216911315918,405700400
2010-03-12,6.833419942157783,6.844239697013196,6.78473265037516,6.81027889251709,416323600
2010-03-15,6.773613036036831,6.777218818608577,6.619434732925409,6.727329730987549,493502800
2010-03-16,6.737547321117374,6.761590416906882,6.6873568871684475,6.745661735534668,446908000
2010-03-17,6.759185040717469,6.805768883120065,6.710197210100062,6.735743045806885,450956800
2010-03-18,6.735141211963199,6.762190593894416,6.6903610624990515,6.75167179107666,342109600
2010-03-19,6.7558798304259735,6.769404120841071,6.648886498121467,6.679542064666748,559445600
2010-03-22,6.626046134719323,6.7922459600216145,6.616428575995156,6.754677772521973,456419600
2010-03-23,6.781426306668266,6.8757970091452565,6.735142601680189,6.863173961639404,602431200
2010-03-24,6.84153520866519,6.918474083122442,6.837627673672676,6.893528938293457,597780400
2010-03-25,6.940110972017976,6.941614116631514,6.799757552278303,6.811779499053955,542284400
2010-03-26,6.880905979959628,6.971068187453244,6.868884031280497,6.939511775970459,640875200
2010-03-29,7.002624470387613,7.028771001488299,6.96114955549248,6.984290599822998,540744400
2010-03-30,7.110819522296849,7.137267808620449,7.040191779664406,7.088278770446777,527310000
2010-03-31,7.077460940509778,7.111121598629096,7.046504819926213,7.0627336502075195,430659600
2010-04-01,7.135166178189813,7.174837017130003,6.99511363902552,7.091887950897217,603145200
2010-04-05,7.0621323007090835,7.168223186807886,7.055820376512502,7.167622089385986,684507600
2010-04-06,7.158908345189311,7.220218692290779,7.12284329350607,7.199181079864502,447017200
2010-04-07,7.199481348699403,7.270710208177461,7.172732907638013,7.231038570404053,628502000
2010-04-08,7.226228084335873,7.259287640922584,7.154097996776997,7.211501598358154,572989200
2010-04-09,7.255983357568252,7.269808601229493,7.226830527636271,7.2668023109436035,334182800
2010-04-12,7.27912544702915,7.305272792935733,7.26740444439063,7.281830787658691,333026400
2010-04-13,7.268906891047291,7.29715767469817,7.2463653305909,7.286036968231201,306210800
2010-04-14,7.37168965057286,7.387618329690917,7.335324463305804,7.384011745452881,404076400
2010-04-15,7.386718405522398,7.484394750377887,7.378603989921102,7.481089115142822,376784800
2010-04-16,7.470570646542218,7.547810489158443,7.34975323154238,7.435407638549805,750545600
2010-04-19,7.424284846665884,7.450131232493989,7.266199439611992,7.425487041473389,566924400
2010-04-20,7.469668492717967,7.491007054986142,7.3019662849278575,7.350954532623291,738326400
2010-04-21,7.778023505510467,7.8216026730941834,7.685757045381332,7.790646553039551,982391200
2010-04-22,7.761191747982875,8.016952655515587,7.69988061983163,8.008537292480469,793424800
2010-04-23,8.054221710443349,8.180148839445415,8.024468585248192,8.139575958251953,796955600
2010-04-26,8.171132652380226,8.188563677832498,8.060232166873854,8.099603652954102,479068800
2010-04-27,8.032579584170158,8.049710455947139,7.829714461961925,7.875396251678467,709343600
2010-04-28,7.911764804151836,7.934304756407126,7.706194276127292,7.862175464630127,758402400
2010-04-29,7.904852915177807,8.11463115574628,7.87449869113748,8.073758125305176,558840800
2010-04-30,8.093892173398718,8.13176051137049,7.844142996838848,7.8468475341796875,542463600
2010-05-03,7.929495730598593,8.050915000896731,7.900643054662451,8.004931449890137,454342000
2010-05-04,7.900945456682481,7.912966603444164,7.716412547670679,7.774416446685791,723819600
2010-05-05,7.604610599339169,7.758187385588809,7.475377055883718,7.693570613861084,883103200
2010-05-06,7.628652467741904,7.761491771979793,5.98829511713028,7.400842189788818,1285860800
2010-05-07,7.324506493945816,7.4104610316140755,6.768503326538932,7.088580131530762,1676018400
2010-05-10,7.521060405482423,7.653298646757999,7.469366822464971,7.633462429046631,984306400
2010-05-11,7.568847318345222,7.810783875852721,7.528575385880918,7.70950174331665,848906800
2010-05-12,7.791244554307417,7.908155977575245,7.7750165316142255,7.876899719238281,654379600
2010-05-13,7.910859835327273,7.964356690076654,7.70589048048845,7.764797210693359,599712400
2010-05-14,7.668624409208654,7.7082960326687635,7.49851786799425,7.62835168838501,759362800
2010-05-17,7.654802432364374,7.699282849027201,7.444723250229447,7.640376091003418,762834800
2010-05-18,7.723325355230642,7.7705103060057965,7.5213606043653565,7.584475040435791,782678400
2010-05-19,7.498520234705768,7.601305508712131,7.358768664974356,7.463657379150391,1025726800
2010-05-20,7.2695082563072875,7.328715975228571,7.099101481680451,7.145686149597168,1282915200
2010-05-21,6.9972149083761925,7.348248596355744,6.9530354496037585,7.282730579376221,1223891200
2010-05-24,7.43179722024291,7.540593428921849,7.401142059073309,7.416168689727783,754238800
2010-05-25,7.193467464360634,7.416168811389117,7.127649312251981,7.3698859214782715,1048006400
2010-05-26,7.515951826996246,7.577563120464006,7.3257080687840785,7.3365278244018555,850654000
2010-05-27,7.53158028963211,7.630458837268676,7.48679972278927,7.614229202270508,666282400
2010-05-28,7.795753391545442,7.796053538918117,7.614225223591323,7.7203168869018555,815614800
2010-06-01,7.804768525763933,7.992606998768689,7.782828877836273,7.8390302658081055,876472800
2010-06-02,7.950533370342924,7.958347636774476,7.824005172760009,7.932802200317383,688548000
2010-06-03,7.969764202745644,7.980884901382541,7.826406142638393,7.907853603363037,650106800
2010-06-04,7.760291810317133,7.871191494454788,7.652698563823014,7.6926703453063965,758304400
2010-06-07,7.762696239136055,7.788542630223173,7.530076311751758,7.541798114776611,886942000
2010-06-08,7.610919432933084,7.627750156382226,7.382808236935536,7.493407726287842,1000770400
2010-06-09,7.5577240102116585,7.570648003521492,7.287837740828671,7.309175491333008,854630000
